LGA,Ward,Polling Unit Name
Gwiwa,Korayel,Bazara Daurawa Pri. Sch Daurawa; Bazara Kanawa Pri. Sch. Bazara Kanawa; Datsa Pri. Sch Datsa; Korayal Pri. Sch. Korayal; Ung./Dinya Pri. Sch. Ung./Dinya
Gwiwa,Rorau,R/Maguzawa Pri. Sch. R/Maguzawa Karshi; R/Malamai Pri. Sch. R/Malamai; R//Fulani G/S Fulani R/Fulani; Shatare Cikin Gari/Shatare
Gwiwa,Shafe,Daurawa Karshi Pri. Sch Daurawa Karshi; Daurawa Mori Pri. Sch Daurawa Mori; Daurawa Shafe Pri. Sch Daurawa Shafe; Gallankyau Cikin Gari/Gallankyau; Kundiga Pri. Sch./Kundiga; Kurket Cikin Gari/Kurket; Karshi Kaya Pri. Sch./Karshi Kaya; Shafe Pri. Sch. /Shafe; Tinkishi Cikin Gari/Tinkishi; Tinkishi Fulani G/ Sarkin Fulani/Tinkishi; Sobashi Gangara Dandali/Gangara
Gwiwa,Yola,Gasakoli Pri. Sch. Gasakoli; Kwarare Pri. Sch. Kwarare; Yola Pri. Sch. Yola; Dodal Dandali/Dodal
Gwiwa,Zaumar Sainawa,Bisyawal Cikin Gari/Bisyawal; Diwigi Habe Pri. Sch. Diwigi Habe; Diwigi Fulani Pri. Sch. Diwigi Fulani; Fara Tuwane Pri. Sch. Fara Tukwane; Firtawa Pri. Sch. Furtawa; Kabadoya Pri. Sch. Kabadoya; Kabadoya Fulani Pri. Sch. Kabadoya; Zangon Kaya Dandali/Zangon Kaya; Zaumar Gauraye Pri. Sch. Z/Gauraye; Z/Mahauta Pri. Z/Mahauta; Z/Fulani Pri. Sch. Z/Fulani; Z/Sainawa Cikin Gari Z/Sainawa
Hadejia,Atafi,Atafi/Ramin Atafi; Kasgayama; Kwarin Madaki; Kwarin Madaki/Kofar Gidan Baki; Makwalla'a/Dandalima's Office; Sararin Rakuma; Sararin Rakuma/Gindin Chediya; Wuriwa; Wuriwa/Tundu Wuriwa
Hadejia,Dubantu,Agumau; Agumau/Kofar Alh. Danyaro; Dubantu/Dubantu Pri. Sch. I; Dubantu/Dubantu Pri. Sch. II; Dubantu/Dubantu Pri. Sch. III; Dubantu/Dubantu Pri. Sch. IV; Dubantu/Dubantu Pry Sch V.; Dubantu/Yan Shinkafa; Madaura/Unguwar Maidu; Makeran Yamma; Unguwar Sarkin Ruwa
Hadejia,Gagulmari,Auyakari/Kofar Arewa Pri. Sch I; Auyakari/Kofar Arewa Pri. Sch II; Auyakari/Kofar Arewa Pri. Sch III; Auyakari/Kofar Arewa Pri. Sch IV; Gagulmari/Mumbari I; Gagulmari Mumbari II; Gagulmari/ Kofar Danjani; Kakaburi/Babale Kiryo I. P. S; Kakaburi/Women Centre; Kakaburi/Babale Kiryo; Zonagalari/Kantin Kassim; Zonagalari/Gindin Kuka
Hadejia,Kasuwar Kuda,Dikila; Kachallari / Gadartudun Barde; Kasuwar Kuda/Gangaren T. Mabudi; Kasuwar Kuda; Kasuwar Kuda / Tudun Tanda; Kwarin Manu; Tudun Barde/Gadar T/Barde; Tagiyabu/G. S. S Wunti I; Tagiyabu/G. S. S. Wunti II
Hadejia,Kasuwar Kofa,Baderin Yamma; Kasuwar Kofa; Masaka/Rumfar Saka; Unguwar Adamu/Yan Dutsuna; Unguwar Galo; Unguwar Malam Babaru
Hadejia,Majema,Kwarin Madachima/K. Dokajo; Majema/Charbin Kafinta; Majema/Charbin Jima; Majema/Kantin Buralili; Rinde/Kofar Sani-Sani; Tagurzan Gabas; Tagurzan Yamma; Unguwar Alhaji; Unguwar Ma'aji
Hadejia,Matsaro,Gawuna I; Gawuna II; Gawuna/K. Uwani Maituwo; Matsaro/Matsaro Pri. Sch I; Matsaro/Matsaro Pry Sch II; Matsaro/Matsaro Pri. Sch III; Matsaro/Bakin Kasuwa; Matsaro/Makara Huta Duhu; Matsaro/K. Danbaba Rabuka; Matsaro/K. Usman K/K
Hadejia,Rumfa,Baderin Gabas; Bayi/Bayi I. P. S; Bayi/ Kofar Chiroma; Durumin Gamma; Durumin Gamma/Kjofar Gumaji; Kilabakori/Hudu I. P. S; Kwarin Lifida; Kwarin Lifida/Ung. Dukawa; Kwarin Naganda; Old Chamber/Council Chamber; Rumfa/Civil Defence Office; Rumfa/ Mass Education Office
Hadejia,Sabon Garu,Chadi; Gabari I; Gabari II; Library/Divisional Library; Magama Hudu/Junction; Makeran Gabas/Shagon Garba Fanta; Makeran Gabas; Unguwar Ma'aji/Kofar Ma'aji Imam I; Unguwar Ma'aji/Kofar Ma'aji Imam II
Hadejia,Yankoli,Aguyaka; Dalla/Abdulkadir Pri. Sch. I; Dalla/Abdulkadir Pri. Sch. II; Fantai G. S. S/G. S. S Fanatai; Fantai Qtrs./Kofar Labaran; Garin Urema; Gudichin; Yankoli C. A Hostel/C. A Hostel; Yankoli C. A. Hostel II; Yankoli/Rijiyar Yankoli
Hadejia,Yayari,Ankun Gabas/Madaka; Ankun Yamma; Kuburu/Kantin Danfulani; Tudun Wada I; Tudun Wada II; Unguwar Makafi; Unguwar M. Yahaya /Ung. Goje; Yayari/Haruna Pri. Sch I; Yayari/Haruna Pri. Sch II
Jahun,Aujara,Garka/Chiromawa/Garka/Chiromawa; Alkalawa/Alkalawa; Kadirawa/Kadirawa I; Fatumawa/Fatumawa; Makera/Mahauta/Makera/Mahauta; Mahauta/Mahauta; Makera/Makera I; Makera/Makera II; Dogon Jeji/Dogon Jeji; Kadirawa/Kadirawa; Gabari/C. Gari /Gabari C/Gari; Gadewa; Gidan Bangwaro; Kadau Kukakwance; Tukuyawa C/Gari; Gurjin Madaki; Bagamaru; Danbarama; Kwadage; Garan Unguwar Yamma; Dungun Garan; Koya Yammaci; Damatuwa; Gabashi/Kawari
Jahun,Gangawa,"Gangawa C/Gari/Gangawa C./Gari I; Gangawa C/Gari/Gangawa C/Gari II; Albasu / Albasu I; Kurori/Kurori; Gorimo/Gorimo; Nahuche; Gidan Laya, Gidan Laya; Zango Regu/Zangon Regu; Kadirawa/Kadirawa I; Kadirawa/Kadirawa II; Afunfuna /Afunfuna C./Gari; Kadawawa C/Kadawa C./Gari I; Kunnayi/Kunnayi; Chambayi/Chambayi C./Gari; Farfada/Farfada; Kibawa C./Gari Kibawa C./Gari; Askawa/Askawa"
Jahun,Gauza Tazara,Gauza C./Gari Gauza C./Gari; Tazara; Matanda/Matanda; Babancha/Babancha; Fagwalayi/Fagalayi C./Gari; Jalga/Jalga I; Makera/Makera; Tunfunsa; Garaganaki/Gara Ganaki; Kafin Baka C./Gari Kafin Baka C./Gari I; Zangon Gizan/Zangon Gizan; Kulawa/Kulawa I; Kadoma C./Gari Kadoma C./Gari; Kagul/Kagul; Chambe C./Gari Chambe C./Gari; Lautai/Lautai; Majirga/Majirga
Jahun,Gunka,Unguwar. Madaki I; Ung. Galadima/Ung. Galadima I; Ung. Galadima/Ung. Galadima II; Unguwar Madaki II; Galadima/Galadima; Nahuce/Nahuce; Yanleman; Ung. Galadima/Ung. Galadima; Gidan Gona Cikin Gari/G/Gono Gari; Tantsar/Tantsar; Maimako/Maimako; Tsurutawa; Darai Cikin Gari/Darai Cikin Gari I; Daraicikin Gari/Darai C/Gari; Jamaa/Jata/Tantsar/Jamaa/Jata/Tantsar; Gidan Duma; Makurda; Takai; Doro Cikin Gari/Doro Cikin Gari I; Zangon Kanya/Zangon Kanya; Kargo Cikin Gari/Kargo Cikin Gari; Kawarin Malam/Kwarin Malam; Ramanu/Ramanu
Jahun,Harbo Sabuwa,"Harbo Sabuwa Unguwar Yamma I; H. Sabuwa Ung. Gabas/H. Sabuwa I; H. Sabuwa Duja, Duja I; H/Sabuwa Duja, Duja II; H. Sabuwa C./Gari, H. Sabuwa C./Gari I; H. Sabuwa Asayya; Duja III / Daja III; Harbo Sabuwa Unguwar Yamma II; Harbo Sabuwa Unguwar Gabas I; Harbo. Sabuwa Unguwar Gabas II; Dina C./Gari Dina C./Gari; Taraya/Taraya I; Taraya/Taraya II; Fadi/Fadi; Kamai/Kamai; Atuman C./Gari Atuman; Zarga; Kulluru; Zangon Galadima; Kanoke/Gurjiya K/Noke/Gurjiya I"
Jahun,Harbo Tsohuwa,Harbo Tsohuwa C./Gari I; Harbo Tsohuwa C./Gari II; Yankunama; Digawa Mai Yadiya; Budumai/Budumai; Kawari/Kawari; Yansabo/Yansabo; Garado C/Gari Garado C/Gari I; Garado C/Gari/Garado C/Gari II; Akena; Nahuche; Gaida
Jahun,Idanduna,Idanduna C./Gari Idanduna C./Gari; Idanduna Sadikawa; Idanduna Dinzai; Rinde C/Gari/Rinde C/Gari I; Rinde C./Gari Rinde C/Gari II; Likindi; Tsalliya; Achau C/Gari I; Achau Barnoji; Achau C/Gari II; Gwampai C./Gari Gwampai C./Gari; Abirakyau; Galadima Jibo
Jahun,Jabarna,Jabarna Hatsin Kawoni/Hatsin Kawoni; Jabarna C./Gari Jabarna C./Gari; Jabarna Afasha/Jabarna Afasha; Jabarna Kadirawa/Kadirawa; Jabarna Kargo / Kargo; Jabarna Zargawa/Zargawa; Magama Gidan Jeji/ Gidan Jeji; Magama Bakairi/Bakairi; Magama C/Gari Magama C/Gari I; Magama C/Gari/Magama C/Gari II; Magama Bakairi/Jarkuka Bakairi/Jarkuka; Larabawa C./Gari Larabawa C./Gari; Larabawa Kulluru/Kulluru; Larabawa Gora/Gora
Jahun,Jahun,Women Center I; Unguwar Sule I; Women Center II; Jahun S. P Pri. Sch. I; Women Center III; Jahun S. P Pri. Sch. II; Jahun S. P Pri. Sch. III; Unguwar Sule II; Gabas Pri. Sch. Gabas I; Gabas Pri. Sch. Gabas II; Gabas Pri. Sch. Gabas III; Tsigi I; Kofar Fada/Kofar Fada I; Tsigi II; Kofar Fada II; Kofar Gabas/Kofar Gabas I; Kofar Gabas/Kofar Gabas II; Tsigi III; Yarjigawa Cikin Gari I; Kwanjamawa C./Gari Kwanjamawa I; Wurmawa; Kulleran; Dogawa C./Gari Dogawa C./Gari; Zagau; Ruwan Dawa/Ruwan Dawa; Bakin Kasuwa
Jahun,Kale,Kale Cikin Gari/Kale Cikin Gari I; Makama; Gidan Sakin Noma/Gidan Sarkin Noma; Kale Ung. Madaki/Kale Ung. Madaki I; Buraguri I; Malam Gwaja/Malam Gwaja; Chiromawa/Chiromawa I; Gidan Ganji/Gidan Ganji; Sukullifi/Sukullifi; Gidan Datti/Gidan Datti; Buraguri II; Gidan Dango Cikin Gari/Gidan Dango Cikin Gari; Kofar Yamma/Kofar Yamma I; Koran Malam; Kofar Yamma/Kofar Yamma II; Kofar Yamma/Kofar Yamma III; Gidan Zaki Cikin Gari/Gidan Zaki Cikin Gari; Gidan Fara Cikin Gari/Gidan Fara Cikin Gari
Jahun,Kanwa,Kanwa Gidan Madaki; Kanwa Yola; Kanwa C/Gari I; Kanwa C/Gari II; Gidan Madaki; Kanwa Buda; Dogon Marke; Gaurai Gunduwa; Tsuratawa Giwaran/Tsurutaw/Giwaran; Lugga Cikin Gari/ Ugga Cikin Gari; Gaskawa/Riniyal/Gaskawa/Riniyal I; Gaskawa/Riniyal/Gaskawa/Riniyal II; Turuba; Atawame Cikin Gari/Atawame Cikin Gari; Tunubu; Zango
Kafin Hausa,Balangu,Balangu Pri. Sch. Bulangu Gabas; District Head Office Bulangu Kudu; Balangu Pri. Sch. Bulangu Yamma; Bubari Pri. Sch. Bubari Bubari; Chakwasam Pri. Sch. Chakwasam; Chiromari Village Centre Chiromari; Dispensary/Fawari; Galadimari Pri. Sch. Galadimari; Village Centre/Gidan Jauro; Village Centre/Goyi; Village Centre/ Kakamari; Dispensary/Karabbali; Lugga Pri. Sch.; Malumawa Pri. Sch.; Village Centre/Mangari; Sabon Sara Pri. Sch.; Tumunjiri Primary School; Village/Turaka; Village/Tsaganwa; Village/ Yawan Kogi; Primary School/ Yamusori; Primary School/ Yayari; Wasari/ Village Centre
Kafin Hausa,Dumadumin Toka,Pri. Sch. Auno Ibrahim; Village Centre/Auno Makera; Auno Masarauta Pri. Sch.; Dumadumin Toka Pri. Sch.; Village Centre/Dundaye; Village Centre/Gidan Chediya; Gidan Kargo Pri. Sch.; Haniyal Pri. Sch.; Lufuda Pri. Sch.; Village Centre/Majerin Masarauta; Majerin Zangoma Pri. Sch; Village Centre/Waluwa
Kafin Hausa,Gafaya,Primary School / Adin; Primary School / Alagarno; Village Centre / Amada; Village Centre / Azauna; Primary School / Baushe; Primary School / Chiyayi; Primary School / Gafaya; Village Centre / Kaleta; Village Centre / Katirje; Village Centre / Kurubo; Primary School Kwarmajawa; Primary School Ramfa; Primary School Sabara; Village Centre / Wui - Wui; Primary School / Z / Kafi; Village Centre/Madawa
Kafin Hausa,Jabo,Aimun Pri. Sch.; Akurya Pri. Sch; Gabari Pri. Sch; Gamayin Pri. Sch.; Gumalduwa Pri. Sch. Gumalduwa; Hago Pri. Sch.; Village Centre/Hardo Ali; Inkaibo Pri. Sch.; Jabo Pri. Sch.; Kirababba Pri. Sch.; Limawa Pry Sch; Village Centre/Malumawa; Shuwari Pri. Sch.; Tage Pri. Sch.; Wa'Ek Pri. Sch.; Yola Musa Pri. Sch.; Village Centre/Sabongida
Kafin Hausa,Kafin Hausa,Agura Pri. Sch.; A/Galadima Pri. Sch.; A/Chiroma Pri. Sch.; Aska Pri. Sch; Bebayi Pri. Sch.; Village Centre/Dawasa; Duduma Pri. Sch.; Gafasa Haruna Pri. Sch.; G/Turawa Pri. Sch.; Kargumaka Pri. Sch.; Kazan Galadima Pri. Sch.; Kafin Hausa Gabas Pri. Sch.; Kafin Hausa Yamma Pri. Sch.; Agency For Mass Edu./ Kafin Hausa Fada; Kafin Hausa Kudu Pri. Sch.; Kafin Hausa Arewa Pri. Sch.; Kamu Gatawa Pri. Sch.; Kazan Pri. Sch.; Madawa Bello Pri. Sch.; Masassadi Pri. Sch; Turakawa Pri. Sch.; Toyawa Pri. Sch.; Madaki/A Pri. Sch. Pri. Sch.; Yandarman Pri. Sch.; Bakin Kasuwa/Kafin Hausakudu
Kafin Hausa,Kazalewa,Abdallawa Pri. Sch; Village Centre/Aduwa; Alimawa Pri. Sch.; Ataru Pri. Sch.; Birkidi Pri. Sch.; Village Centre/Ganzarawa; Giware Pri. Sch.; Village Centre/Katanga; Kazalewa Pri. Sch.; Village Centre/Kununu; Kununu Zaki Pri. Sch.; Lafiyan Malam Pri. Sch; Village Centre/Maruwa; Village Centre/Kateko
Kafin Hausa,Majawa,Alhajeri Pri. Sch. Alhajeri; Atabza Pri. Sch. Atabza; Duwamerin - Zangoma; Village Centre/Gorawa; Gidandadada Pri. Sch.; Village Centre/Kalgeri; Majawa Pri. Sch. I; Maruwa Pri. Sch. II; Shakato Pri. Sch.; Village Centre/Suso; Tumbai Pri. Sch.; Woloye Pri. Sch.; Village Centre/Waryam
Kafin Hausa,Mezan,Aduya Pri. Sch.; Village Centre Baggawo; B/Gandu Pri. Sch.; B/Kari Pri. Sch.; Village Centre/Damno; Giladori Pri. Sch; Gulugulun Pri. Sch.; Village Centre/J/Gabas; J/Mezan Pri. Sch; Karsha Pri. Sch.; Kwatalo Pri. Sch.; Village Centre/M/Kiri; Mezan Pri. Sch.; Village Centre/M/Kwari; S/Gida Gabas Pri. Sch.; S/Gida Yamma Pri. Sch.; Sateri Pri. Sch.; Village Centre/Takaji; Y/Rinde Pri. Sch.; Makera/Mezan
Kafin Hausa,Ruba,Village Centre/Dundaye; Village Centre/Ruwandawa; Tumbai Pri. Sch/Fako/Tumbai; G/Amadu Pri. Sch.; Gidan Kanya Pri. Sch.; Gidan Mata Pri. Sch.; Kore Pri. Sch.; Jajeri Pri. Sch.; Village Centre/Jalga; Kwatonma Pri. Sch.; Dispensary/G/Sarki; Maruko Pri. Sch.; Ruba Pri. Sch. I; Ruba Pri. Sch. II; Sharbi Pri. Sch.; D/Kyaure Pri. Sch.; Gaikau Ruga Village Centre
Kafin Hausa,Sarawa,Matakuwa Pri. Sch.; Kutungum Pri. Sch.; Village Centre/Balewa; Autako Pri. Sch.; Fadawa Pri. Sch.; Baraduwa Pri. Sch.; Kauzawa Pri. Sch.; Dispensary/K/Galadima; Gatashu Pri. Sch.; Sarawa Yamma Pri. Sch.; Afirzina Pri. Sch.; Dundu Village Centre; Village Centre/Malumawa; Dawaya Village Centre; Ansaya Village Centre; Village Centre/Gandu; Village Centre/Gurgundaho; Village Centre/Tambale; Village Centre/Damanyo; A/Magaji; K/Fada/Matakur; K/Fada Jodade; K/Fada/Kyari; K/Fada/Abewa; Tagagadawai; K/Fada/S/Makera; G/Maiunguwa/Tilori; Village Centre/Hada Gwai-Gwai; Adaraushe Pri Sch; Manaba Pri Sch; Dispensary/ Sarawa Gabas; Village Centre/G/Nabati; Kadugur Pri. Sch.; Pry Sch/Autako
Kafin Hausa,Zago,Village Centre/G/Kwari; Gumurwa Pri. Sch.; Kullimi Pri. Sch.; Dispensary/Kolori; Village Centre/Malumawa; Village Centre/Majiya; Shamakeri Pri. Sch I; Shamakeri Pri. Sch II; Rimi Pri. Sch.; Z/Kafi/Iliyari; Z/Kanya; Village Centre/Kwantare
Kaugama,Arbus,"Arbus Pri. Sch. Arbus; Rangyana Pri. Sch. Rangyana; Kandalari Pri. Sch. Kandalari; Dodarin M. Abdu Pri. Sch Dodarin M. A; Dalarin Pry Sch, Dalarin; Kantamari Pri. Sch. Kantamari; Matarar Idi Gari - Matarar Idi; Kanjuwa Gari - Kanjuwa; S/G/Kankanba Pri. Sch. S/G/Kankanba"
Kaugama,Askandu,Askandu Pri. Sch. Asukandu; Ubba Pri. Sch. Ubba; 'Manda Pri. Sch. Manda Maikanwa; Rigar Ardo - Barbawa; Rigar Ardo - Dawai-Dawai; Admin Gaso Pri. Sch. - Admin Gaso; Albashi Pri. Sch.- Albashi; Bobori Gari - Bobori
Kaugama,Dabuwaran,Dabuwaran Pri. Sch. Dabuwaran I; Dabuwaran Pri. Sch. Dabuwaran II; Gangara Pri. Sch. Gangara; Dusare Pri. Sch. Dusare; Manda Pri. Sch. Manda; Sharkawa Pri. Sch Sharkawa; G/Bagudu Pri. Sch. Garin Bagudu; Idon Zakara; Musari Pri. Sch. Musari; K/Gamawa Pri. Sch. Kanwar G.
Kaugama,Dakaiyawa,Dakaiyawa Pri. Sch. Dakaiyawa I; Dakaiyawa Pri. Sch. Dakaiyawa II; Dakaiyawa Pri. Sch. Dakaiyawa III; Dakaiyawa Pri. Sch. Dakaiyawa IV; Yallaiman Islamiya Yallaiiman Tijjanai I; Yallaiman Gari Yallaiiman Tijjanai II; J. S. S Yallaiman Yallaiman Hausawa I; Duriya Yallaiman Hausawa II; Bakin Rijiya Yallaiman Hausawa III; Dandali Yallaiman Hausawa IV
Kaugama,Hadin,Hadin Pri. Sch./Hadin I; Hadin Pri. Sch./ Hadin II; Hadin Pri. Sch./ Hadin III; Dingare Pri. Sch./ Dingare; Taura Pri. Sch./ Taura Babba; Taura Gabas
Kaugama,Ja'E,Ja'E Pri. Sch./ Ja'E; Gareru Pri. Sch./ Gareru; Maina Bindi Pri. Sch. /M/Bindi; Chinguliski Play Ground/ Chinguliski; Rakwata Pri. Sch./ Rakwata; Zingaran Pri. Sch./ Zingaran; Kanya Play Ground/ Kanya; Zaburan Pri. Sch / Zaburan; Jalomi Pri. Sch/ Jalomi; Dumbari Gari / Dumbari
Kaugama,Kaugama,Kaugama Special Pri. Sch. /Kaugama I; Kaugama Special Pri. Sch./Kaugama II; Kaugama Blind Centre/ Kaugama; Kofar M. Mu'Azu/Kaugama; J. S. S Kaugama/Kaugama I; J. S. S Kaugama/Kaugama II; Turim Pri. Sch. /Turmi; Dandalin Turmi/Turmi; Maikyari Pri. Sch./ Maikyari; Gakori Cikin Gari/Gakori; Chiroma Adam Dandali/Chiroma; Kaugama Lungu
Kaugama,Marke,Marke Pri. Sch./ Marke I; Marke Pri. Sch. /Marke II; Marke Pri. Sch./ Marke III; Kukar Pri. Sch. / Kukar; Darmomuwa Pri. Sch./ Darmomuwa; Garin Babale; Kofar Bulama Marke; Mahauta Marke
Kaugama,Unguwar Jibrin,Unguwar Jibrin Pri. Sch. / Unguwa I; Unguwar Jibrin Pri. Sch/ Unguwa II; Dogon Ganji Dandali/D/Ganji; Sarki Isa Pri. Sch./S/Isa; Kanoke Pri. Sch./ Kanoke; Dandalin M. Isa/Malan Isa; K/Kwance Pri. Sch / Kukakwance; Danzabiya Pri. Sch. / Danzabiya; Dandalin Gangara/Gangara; Motso
Kazaure,Ba'auzini,Ba'auzini Pri. Sch./Ba'auzuni; Badado/Badado; Gallu Pri. Sch/ Gallu; Gizo Pri. Sch. / Gizo; Goje Habe/Goje; Kafin Chiroma/Kafin Chiroma; Kwankwarami Pri. Sch Kwankwarami; Laminga/Laminga; Todarya Pri. Sch. / Todarya; Gallu Tudu/Korami
Kazaure,Daba,Daba Pri. Sch. /Daba; Daba Kauraka/Daba Kauraka; Daurawa Makada/Daurawa Makada; Gezoji Pri. Sch. /Gezoji; Kwagga Pri. Sch. /Kwagga; Sululu Pri. Sch./.Sululu; Unguwar Chinai / Unguwar Chinai; Wuntsila/Wuntsila
Kazaure,Dabaza,Batsaba Pri. Sch./ Batsaba; Batso-Batso/Batso-Batso; Dabaza Pri. Sch./ Dabaza; Dandutse Pri. Sch. / Dandutse; Dunguyawa/Dunguyawa; Gwabbare Pri. Sch./ Gwabbare; Katsinawa Pri. Sch. / Katsinawa; Tsagen Barka/Tsagen Barka; Unguwar Faru/Ung. Faru; Yadiya Pri. Sch./ Yadiya; Zanbarkiya/Zanbarkiya; Allai/Allai
Kazaure,Dandi,Bambara/Bambara; Banda Maye/Banda Maye; Ballami / Ballami; Dandi Pri. Sch./ Dandi; Dankuliya Kartau/Dankuliya Kartau; Gurunfa Pri. Sch. Gurunfa; Mahuchi Pri. Sch. Mahuchi; Maigero Pri. Sch. Maigero; S/Garin Yajale / S/Garin Yajale; Tsallewa/Tsallewa; Tsedau/Tsedau; Ung. Magaji Pri. Sch./ Ung. Magaji; Ung. Yarima Pri. Sch. / Ung. Yarima; Dandi Arewa
Kazaure,Gada,Gada Pri. Sch./ Gada; Galori/Galori; Gezojin Wambai/Gezojin Wambai; 'Jama'ar Magaji/Jama'ar Magaji; Karya Danki/Karya Danki; Tsadoji/Tsadoji; Tsamiyar Ilu Pri. Sch./ Tsamiyar Ilu
Kazaure,Kanti,Dogal/Dogal; F. G. G. C/F. G. G. C; Gari  / Gari; Hospital/Hospital; Kanti Gabas/Kanti Gabas; G. S. S Kazaure/G. S. S Kazaure; Kanti Pri. Sch. / Kanti Kudu I ; Kanti Pri. Sch. / Kanti Kudu II ; Yammakada/Yammakada; Hospital / Hospital
Kazaure,Maradawa,Fitare Pri. Sch. / Fitare; Guru Pri. Sch. / Guru; Ramin Tifa/Ka'El; Karaftayi Pri. Sch./ Karaftayi; Badori Pri Sch /Ung. Furi; Maradawa/Maradawa; Walawal/Walawal; Wawan Rafi/Wawan Rafi
Kazaure,Sabaru,Bandutse Pri. Sch./ Bandutse; Bodayal Pri. Sch./Kwadage; Fanda/Fanda; Jawo Sanda/Jawo Sanda; Kurfi/Kurfi; Kurtu/Kurtu; Kwadage Pri. Sch/Kwadage; Sabaru Pri. Sch. Sabaru; Takwasa Gamji / Takwasa
Kazaure,Unguwar Arewa,Marina/Ganguli Arewa; K/Alh. Danladi/Tsohon Kafi Gabas; Kofar Talle/Tsohon Kafi Yamma; Islamiyya Janbulo/Ung. Arewa; Kofar Jekarade/Ung. Malamai; Bagara / Gamji
Kazaure,Unguwar Gabas,Kofar Fada/Bayan Gida Arewa; Gamji/Bayan Gida Kudu; K/Alh. Sani Mai Katako/Lokon Rijiya; Gandu Pri. Sch. / Sha'Iskawa; K/Alh. Doki/Ung. Gabas; K/Sarkin Fawa/Ung. Mahauta; Gandu Pry Sch/Walawa; Kofar Gari Gabas Masallacin Idi; K/Kudu Maman Dele
Kazaure,Unguwar Yamma,K/Maiunguwa/Ganguli Kudu; Magama/Magama; Gwale Vet./Ung. Kaura; K/Wakili Yamma/Ung. Yamma; K/Yarima / Unguwar Yarimawa; Kofar Wandawa / Kantudu
Kirika Samma,Baturiya,Baturiya Pri. Sch./ Baturiya I; Baturiya Pri. Sch./ Baturiya II; Barmaguwa Pri. Sch./ Barmaguwa; Iyo Pri. Sch. / Iyo I; Iyo Pri. Sch./ Iyo II; Marawaji/Marawaji; Gishinawo Pri. Sch. / Gishinawo; Sawon Yamma Pri. Sch./ S/Yamma; Sawon Gabas Pri. Sch./ S/Gabas; Gabta Pri. Sch./ Gabta; Yabal/Yabal; Sabon Gari/ Sabon Gari; Kokuro/Kokuro; Gishinawo / Gishinawo
Kirika Samma,Bulunchai,Bulunchai Pri. Sch.; Dilmari Pri. Sch./ Dilmari; Dilmari/Gandarma Pri Sch; Sunkuye Pri. Sch./ Sunkuye; Alluwari/Alluwari / Jarmari; Jarmari Pri. Sch.; Birin Gudo/Biringudo; Jibori/Jibori; Jajeri/Jajeri Pry Sch.
Kirika Samma,Doleri,Doleri Pri. Sch./ Doleri; Likori Pri. Sch. I/ Likori; Likori Pri. Sch. II/ Likori; Maikintari Pri. Sch. I/ Maikintari; Maikintari Pri. Sch. II/Maikintari; Yarimari/ Primary School
Kirika Samma,Fandum,Fandum Pri. Sch. /Fandum / Fulani; Fandum Pri. Sch./ Fandum / Jigawa; Kaiwari/Kaiwari; Ilallah Pri. Sch./ Ilallah; Jama'ar Suga/Jjama'ar Suga; Matarar Galadima Pri. Sch. / Matarar Galadima; Matarar Galadima Pri. Sch.; Suga Pri. Sch./ Suga; Malinta Pri. Sch./ Malinta; Tage Pri. Sch. /Tage; Jiyan Pri. Sch. /Jiyan; Jiyan Pri. Sch. /Jiyan/ Masama; Gandu/Gandu; Mataramin Fulani/M Fulani; Jama'ar Jiyan/Jama'ar Jiyan; Gilakochini /Pri. Sch./ Gilakochini; Maragwado/Maragwado; Kubayo/Kubayo; Baushe/Baushe; Garin Wakili /Garin Wakili; Masama/Masama; Jigawa/Jigawa; Matarar Galadima/Matara
Kirika Samma,Gayin,Gayin Pri. Sch./ Gayin I; Gayin Pri. Sch. /Gayin II; Gayin Gana/Gayin Gana; Doddori/Dolen Doddori/Dodasori/Dodaddori; Mattafari Pri. Sch/ Mattafari; Gangabitowa/Banjari /Pri. Sch.; Kukadabu Pri. Sch./Kukadabu
Kirika Samma,Kirika Samma,Kirika Samma Pri. Sch. I/Kirikasamma; Kirika Samma Pri. Sch. II/Kirikasamma; Women Centre/Kirika Samma I; Women Centre/Kirika Samma II; Kargida Pri. Sch./ Kargidi; Maguwa/Maguwa; Malakauri Pri. Sch./ Malakauri; Jajerin Bura/Jajerin Bura; Alhajeri/Alhajeri; Tuchiyari/Tuchiyari; Daladige/B. Fannami/Daladige/B. Fannami; Meleri Pri. Sch./Meleri; Gadari/Gadari; Chungulski/Chungulski; Karigidi Pry Sch/Kargidi
Kirika Samma,Madachi,Madachi Pri. Sch. I/Madachi; Madachi Pri. Sch. II/Madachi; Dispensary/Madachi/G. Tarno I; Dispensary/Madachi/G. Tarno II; Garin Alaye/Garin Alaye; Makanyu Pri. Sch./ Maikanyu; Malori Pri. Sch./Malori; Gumawa/Gumawa; Chuna/Chuna; Garin Ado Pri. Sch./Garin Ando
Kirika Samma,Marma,Marma Pri. Sch. / Marma I; Marma Pri. Sch. /Marma II; Marma Pri. Sch. /Marma III; Zagari/Zagari; Katabji Pri. Sch./Katabji; Madugunari/Madugunari; Kabak Pri. Sch./Kabak; Matara Gari Gana/Matara Garin Gana; Kuradige/Kuradige Primary School; Diliyari/Diliyari
